"문화공간코드","문화공간명","교통구분코드","교통구분명","교통정보"
"101358","아름다운청년 전태일기념관","S","지하철","1호선 종로3가역 15번 출구 2호선 을지로3가 12번 출구 (종로구 청계천로 105 수표교 인근 전태일 다리 도보 10분 거리)"
"101435","조계사","A","공항버스","6005번"
"101347","금천구립시흥도서관","T","버스정류장","시내버스 5413 5528 5517 5525 5618 5619 5620 5633 150 152 507 652 | 마을버스 금천 01번 동일여고 앞 하차"
"101305","구로구립 하늘도서관","S","지하철","남구로역 4번 출구 방면 도보10분  1호선/7호선 가산디지털 단지역 1번출구 하늘공원 방면 도보 10분"
"101348","금천구립독산도서관","S","지하철","독산역(1호선) 1번 출구로 나와서 길 건너편 마을버스 8번 이용"
"101381","장안평 자동차산업 종합정보센터","G","지선버스","2221 3216 3220"
"101381","장안평 자동차산업 종합정보센터","B","간선버스","130 303 370 721"
"101381","장안평 자동차산업 종합정보센터","R","광역버스","9301 9403"
"101435","조계사","T","버스정류장","조계사 정거장 안국동 정거장"
"101435","조계사","G","지선버스","안국동 정거장 : 1020번"
"101381","장안평 자동차산업 종합정보센터","S","지하철","지하철 5호선 장한평역 6번출구 5분거리"
"101381","장안평 자동차산업 종합정보센터","T","버스정류장","장한평역 정류소 하차"
"101430","종로구립박노수미술관","S","지하철","경복궁역 2번출구 도보로 15분"
"101430","종로구립박노수미술관","T","버스정류장","경복궁역 3번출구 50m 직진 후 마을버스 종로09번 탑승 후 박노수미술관역에 하차"
"101469","노원문화원","S","지하철","공릉역4번출구 서울과학기술대 사거리 좌측 LPG충전소 옆"
"101179","구로구립 온누리도서관","G","지선버스","6411 5626 5619 6613 5630 5712  5714 6512 5615"
"101474","KT체임버홀","R","광역버스","700"
"101402","서초문화원","S","지하철","3호선 양재역 하차 9번출구 인접"
"101402","서초문화원","R","광역버스","9400 9404 9405 9406 9408 9409 9410 9411"
"101450","세빛섬","S","지하철","3 7 9호선 고속터미널역 8-1번 출구 (약 650m 도보 약 15분 소요) 고속터미널 호남선 정류장 하차(정류장 번호 22220)"
"101450","세빛섬","B","간선버스","143 148 360 362 401 452 540 640 643"
"101482","아트아치","G","지선버스","마포08 마포16 7011 7013A 7013B"
"101483","OCI미술관","T","버스정류장","조계사 앞 정류장: (109 151 162 172 606 1020) 하차 후 오른쪽 길로 50m 직진 후 좌측 골목으로 좌회전"
"101518","서초구립양재도서관","S","지하철","신분당선 양재시민의숲(매헌)역"
"101023","은평 메가박스","R","광역버스","9710 9703 9709  9080 909"
"101438","서울함공원","G","지선버스","9번 16번"
"101023","은평 메가박스","S","지하철","3호선(연신내)  6호선(연신내)"
"101017","서울애니메이션센터","S","지하철","4호선 명동역 1번출구 또는 3번출구"
"101019","문학의집서울","S","지하철","4호선 명동역 1번 출구 34호선 충무로역 4번 출구"
"101019","문학의집서울","Y","순환버스","순환 02"
"101020","상촌재","T","버스정류장","통인시장 종로구보건소(01-110 01-111)"
"101023","은평 메가박스","Y","순환버스","은평06 은평01 은평03 은평02 은평04"
"101141","창신소통공작소","S","지하철","14호선 동대문역 1번 출구 하차 후 도보 / 14호선 동대문역 5번 출구 1호선 동묘역 10번 출구 6호선 창신역 4번 출구 하차 후 마을버스 03번 이용"
"101148","중랑아트센터","G","지선버스","서울(시내) 방향 : 간선  2015 2016 2312 2113"
"101400","한양도성박물관","B","간선버스","101 102 103 105 107 108 144 152 201 260 261 262 270 271 301 370 420 720 721"
"101196","Mfor 아트스페이스","S","지하철","2호선 역삼역 7번출구 도보 3분"
"101402","서초문화원","B","간선버스","140 400 402 406 470 641"
"101318","한양대학교 박물관","T","버스정류장","한양대 정문앞"
"101344","서울풍물시장 전통문화체험관","S","지하철","-1호선 신설동역 6번출구 / 2호선 신설동역 9번출구 10번출구"
"101474","KT체임버홀","T","버스정류장","목동7단지"
"101179","구로구립 온누리도서관","S","지하철","1호선 구로역 도보 10분 2/7호선 대림역 도보 15분"
"101450","세빛섬","Y","순환버스","서초 10 서초 14"
"101286","도봉문화정보도서관","T","버스정류장","ㅁ간선버스 102번 : 상계초노원역도봉문화정보도서관 하차 ㅁ지선버스 1138번 : 당고개역노원구청창1동주민센터도봉문화정보도서관 하차 ㅁ노원 14번 : 창동역 서측녹천역도봉문화정보도서관 하차"
"100789","은평문화예술회관","G","지선버스","7019 7712 7717 7719 7722 7730"
"101295","중랑숲어린이도서관","S","지하철","양원역 2번 출구에서 이화미디어고등학교 방면으로 약 15분 도보 이동"
"101295","중랑숲어린이도서관","B","간선버스","201 262 270 240 260"
"101298","서울휴먼라이브러리","B","간선버스","간선 121 간선 420 간선 720"
"101305","구로구립 하늘도서관","T","버스정류장","503 571 5615 5619 5626 5630 5712 5714 6411 6511 6512 구로시장 하차 도보 10분"
"101012","서울암사동유적","G","지선버스","3411"
"101309","구의아리수문화재","T","버스정류장","올림픽대교 북단사거리 하차"
"101016","DDP(동대문 디자인 플라자)","S","지하철","동대문역사문화공원역 1번 출구 (2 4 5호선)"
"101298","서울휴먼라이브러리","S","지하철","청량리역 회기역"
"101357","양천구 해누리타운 아트홀","B","간선버스","571"
"101304","신촌문화발전소","S","지하철","2호선 신촌역 경의중앙선 신촌역"
"101308","구로구립 하늘도서관","T","버스정류장","남구로시장"
"101368","메이커시티 세운","S","지하철","？135호선 종로3가역 12번 출구방향 도보5분 - 직진 후 CU편의점에서 우회전 / ？ 25호선 을지로4가역 1번 출구방향 도보8분 - 직진 후 세운대림상가 앞 모던라이팅에서 우회전 후 약 200미터 직진 청계천 세운교 건너 맞은편"
"101016","DDP(동대문 디자인 플라자)","G","지선버스","7212 201422337212201220152233"
"101016","DDP(동대문 디자인 플라자)","Y","순환버스","순환 90S투어"
"101016","DDP(동대문 디자인 플라자)","R","광역버스","9403"
"100064","코리아나 화장박물관","S","지하철","지하철 3호선 압구정역 3번출구 CGV 극장 뒤편 세광길 도보 5분거리"
"101311","코리아나미술관","S","지하철","3호선 압구정역 3번 출구로 나와 CGV 극장 매표소 샛길 통과→전면에 보이는 CU편의점과 현대맨션 3동 사이 일방통행길(언주로159길)로 삼원가든까지 약 300미터 직진→언주로 큰길에서 우회전하여 약 20미터 직진하면 space*c(코리아나 화장박물관 코리아나미술관) 오른쪽에 위치"
"101447","서울시립미술관 SeMA창고","S","지하철","지하철 36호선 불광역 2번 출구에서 도보로 7분"
"101349","금천구립가산도서관","T","버스정류장","버스 (5616 5618 5630 652) 가산도서관두산위브아파트 정류장 하차 후 도보(약 5분 소요) 마을버스 (03번) 두산아파트금천구립가산도서관 정류장 하차"
"101306","월곡꿈그림도서관","G","지선버스","11111226"
"101348","금천구립독산도서관","T","버스정류장","505 507 5413 5619 5620 5621 5633 정훈단지 하차 후 도보"
"101414","우란2경","S","지하철","2호선 성수역 4번 출구 도보 3분 소요(209m)"
"101412","여의도 물빛무대","S","지하철","5호선 여의나루역 2번 출구  마포대교 방향 공원 진입"
"101412","여의도 물빛무대","G","지선버스","5615 5618 5713 7613"
"101412","여의도 물빛무대","R","광역버스","108"
"101416","예빛섬","R","광역버스","9408 9500 9501 9802 M6427"
"101400","한양도성박물관","S","지하철","1?4호선 동대문역 1번 또는 10번 출구 이용 도보 5분"
"101419","경희대학교","S","지하철","1호선 회기역 1번 출구 이용 중앙선 회기역 1번 출구 이용"
"101416","예빛섬","S","지하철","3 7 9호선 고속터미널역 8-1번 출구 (약 650m 도보 약 15분 소요)"
"101416","예빛섬","G","지선버스","3012 4212 4318 6411 8541(맞춤버스)"
"101406","유담헌","S","지하철","3호선 안국역 2번 출구 하차 후 도보 10분"
"101406","유담헌","G","지선버스","종로02번 탑승 후 안국선원.삼거리 정류장 하차 후 도보 1분"
"101414","우란2경","T","버스정류장","성수역 정류장 하차 후 도보 3분 소요"
"101386","정효아트센터 음악당","S","지하철","3호선 남부터미널역 1번 2번 출구"
"101293","JDB 스퀘어","B","간선버스","921"
"101293","JDB 스퀘어","R","광역버스","1000 1100 1101 1200 1301 1302"
"100450","사비나미술관","S","지하철","3호선 연신내역 (3번출구) 에서 버스 환승필요"
"100450","사비나미술관","T","버스정류장","진관1로(은평경찰서)"
"101409","수림아트센터","S","지하철","6호선 고려대역 3번 출구로 나와 50m 이동 -> 고려대 앞 교차로에서 우회전 후 도보 10분"
"101400","한양도성박물관","R","광역버스","9301"
"101447","서울시립미술관 SeMA창고","G","지선버스","7022 7211 7212"
"101447","서울시립미술관 SeMA창고","T","버스정류장","불광역. 불광1동주민센터"
"101447","서울시립미술관 SeMA창고","B","간선버스","701 704 705 708 720 741 774"
"101518","서초구립양재도서관","T","버스정류장","우성아파트/양재초등학교(22-276) (22-275)"
"100987","강서도서관","S","지하철","9호선 등촌역 7번 출구에서 도보10분"
"101453","한국천주교순교자박물관","S","지하철","합정역"
"100997","오유아트홀","S","지하철","매봉역 4번 출구"
"100998","강남시니어플라자","S","지하철","분당성 9호선 선정릉역 4번 출구"
"100999","서울주택도시공사 대강당","S","지하철","3호선 대청역 8번 출구"
"101269","금산갤러리","S","지하철","4호선 명동역 4번 출구 (도보 5분)"
"101099","아름꿈도서관","G","지선버스","1014"
"101012","서울암사동유적","T","버스정류장","삼성광나루아파트 정류장 하차 유적방향 도보 10분"
"101027","청운문학도서관","T","버스정류장","경복궁역 3번 출구 버스정류장 KT광화문지사 앞 버스정류장"
"101028","삼봉서랑(도서관)","T","버스정류장","종로1가 정류소 세종문화회관 광화문 KT 광화문지사 조계사를 경유"
"101099","아름꿈도서관","B","간선버스","142101103105144152201260261262270271"
"101099","아름꿈도서관","S","지하철","16호선 동묘앞역 4번 출구 하차 (동묘공원 방면 도보10분) 1호선 동대문역4번출구 하차 (동묘앞역 사거리방면 도보15분)"
"101099","아름꿈도서관","T","버스정류장","동묘(역)앞 정류장에서 하차"
"101096","우리소리도서관","S","지하철","135 호선 종로 3가역 6번 출구 도보 5분"
"101096","우리소리도서관","T","버스정류장","창덕궁 서울돈화문국악당 / 낙원상가"
"101096","우리소리도서관","G","지선버스","7025 종로 01 종로 02 종로 12"
"101096","우리소리도서관","B","간선버스","109 601"
"101015","허리우드 스카이쇼 (낙원상가)","S","지하철","5호선 종로3가역 5번출구"
"101271","서진아트스페이스","Y","순환버스","그랜드 앰배서더호텔 하차 - 남산 순환버스 02"
"101272","파라다이스 집","S","지하철","3호선 동대입구역 1번 출구"
"101258","성북선잠박물관","G","지선버스","1111 2112 (성북초등학교 하차)"
"101274","중구청소년수련관","T","버스정류장","약수역 - 147301"
"101284","반포잠원교육지원센터","B","간선버스","642 643"
